booking_id,passenger_id,passenger_name,gender,age,nationality,flight_id,airline,flight_number,origin_airport,destination_airport,departure_time,arrival_time,flight_status,seat_class,booking_date,price
2922,279,"Rachel Chapman",Male,23.0,Micronesia,512,United,9826,ATL,BOS,"2025-08-13 14:14:15","2025-08-13 19:14:15","On Time",Economy,2025-07-06,513.06
3292,279,"Rachel Chapman",Male,23.0,Micronesia,2109,United,8882,ATL,LAX,"2025-07-30 15:44:11","2025-07-30 17:44:11",Cancelled,Business,2025-08-10,251.52
7000,279,"Rachel Chapman",Male,23.0,Micronesia,451,Alaska,4140,SEA,ATL,"2025-08-12 13:48:52","2025-08-12 18:48:52","On Time",Economy,2025-08-03,618.1
8665,279,"Rachel Chapman",Male,23.0,Micronesia,2437,Spirit,1159,ORD,JFK,"2025-08-06 00:26:25","2025-08-06 06:26:25",Delayed,First,2025-07-15,1374.55
9845,279,"Rachel Chapman",Male,23.0,Micronesia,579,Southwest,4466,MIA,JFK,"2025-07-29 18:13:27","2025-07-29 20:13:27",Cancelled,Economy,2025-08-17,1020.8
789,280,"Melinda Young",Female,35.0,Belarus,580,Spirit,5913,ORD,ATL,"2025-07-25 02:27:41","2025-07-25 04:27:41",Cancelled,First,2025-07-07,1309.58
3355,280,"Melinda Young",Female,35.0,Belarus,554,Spirit,1326,BOS,JFK,"2025-08-01 05:41:32","2025-08-01 07:41:32",Cancelled,First,2025-07-17,1265.61
4028,280,"Melinda Young",Female,35.0,Belarus,2775,Southwest,6941,ORD,SEA,"2025-07-27 19:26:28","2025-07-27 21:26:28",Cancelled,First,2025-08-06,694.08
4248,280,"Melinda Young",Female,35.0,Belarus,2130,Frontier,8675,BOS,ATL,"2025-07-22 07:24:43","2025-07-22 09:24:43",Delayed,First,2025-08-11,823.49
5641,280,"Melinda Young",Female,35.0,Belarus,147,Frontier,4657,ORD,SEA,"2025-07-28 15:43:52","2025-07-28 20:43:52","On Time",Business,2025-06-26,1280.32
6733,280,"Melinda Young",Female,35.0,Belarus,1067,Alaska,4838,ORD,JFK,"2025-07-31 19:37:05","2025-07-31 21:37:05",Cancelled,Business,2025-08-02,141.28
9717,280,"Melinda Young",Female,35.0,Belarus,2555,Southwest,2761,SFO,DFW,"2025-08-07 01:23:32","2025-08-07 07:23:32",Delayed,Economy,2025-08-08,104.01
1840,281,"Christopher Smith",Other,70.0,Niue,298,Delta,1329,SFO,DEN,"2025-08-10 05:31:05","2025-08-10 07:31:05",Cancelled,Business,2025-06-21,854.62
7830,281,"Christopher Smith",Other,70.0,Niue,947,Spirit,3887,SFO,BOS,"2025-07-25 19:19:55","2025-07-25 21:19:55",Delayed,Business,2025-07-28,1431.29
8280,281,"Christopher Smith",Other,70.0,Niue,1568,Delta,3911,JFK,ORD,"2025-07-19 14:58:34","2025-07-19 18:58:34","On Time",First,2025-07-19,535.31
6947,282,"James Berry",Other,44.0,Australia,1786,Alaska,7803,SFO,DEN,"2025-07-26 13:10:22","2025-07-26 15:10:22",Cancelled,First,2025-06-25,424.01
3250,283,"Christine Grimes",Male,61.0,"Cayman Islands",1417,Spirit,6444,ATL,SEA,"2025-08-01 18:05:44","2025-08-01 20:05:44",Cancelled,Economy,2025-06-23,1407.23
4839,283,"Christine Grimes",Male,61.0,"Cayman Islands",2944,Alaska,8784,ORD,SEA,"2025-07-29 03:14:07","2025-07-29 05:14:07",Cancelled,Business,2025-07-21,1075.75
8714,283,"Christine Grimes",Male,61.0,"Cayman Islands",233,Alaska,3560,ORD,DEN,"2025-08-07 21:16:04","2025-08-08 01:16:04",Delayed,First,2025-07-12,976.17
1192,284,"Angela Johnson",Other,79.0,Norway,90,Frontier,4019,DFW,MIA,"2025-07-23 02:18:47","2025-07-23 04:18:47",Cancelled,Economy,2025-07-21,246.39
3585,284,"Angela Johnson",Other,79.0,Norway,2897,Alaska,9704,ATL,SEA,"2025-07-23 21:01:36","2025-07-23 23:01:36",Cancelled,Economy,2025-08-01,1046
3647,284,"Angela Johnson",Other,79.0,Norway,2057,Spirit,8930,LAX,BOS,"2025-07-30 03:07:06","2025-07-30 05:07:06",Cancelled,First,2025-07-02,757.9
4000,285,"Brian Cochran",Female,50,Dominica,1884,Delta,5488,ATL,MIA,"2025-08-11 16:46:32","2025-08-11 22:46:32",Delayed,Business,2025-07-10,309.26
1865,286,"Samantha Jackson",Male,25.0,"Sao Tome and Principe",775,Southwest,1129,DFW,SFO,"2025-07-30 16:09:52","2025-07-30 19:09:52","On Time",Business,2025-06-21,1224.94
2353,286,"Samantha Jackson",Male,25.0,"Sao Tome and Principe",219,"American Airlines",6830,DEN,SEA,"2025-08-10 19:09:33","2025-08-10 21:09:33",Delayed,Economy,2025-07-05,129.61
1640,287,"Lawrence James",Male,50,Malaysia,1476,United,8437,DFW,SFO,"2025-07-26 11:09:45","2025-07-26 16:09:45",Delayed,Business,2025-07-14,876.14
3620,287,"Lawrence James",Male,50,Malaysia,1276,Alaska,4651,MIA,ORD,"2025-08-09 00:54:19","2025-08-09 02:54:19",Cancelled,First,2025-07-23,828.03
5054,287,"Lawrence James",Male,50,Malaysia,2899,Southwest,5420,JFK,SFO,"2025-08-16 23:54:54","2025-08-17 03:54:54",Delayed,Economy,2025-06-18,901.04
5116,287,"Lawrence James",Male,50,Malaysia,1653,Frontier,4584,LAX,ATL,"2025-08-01 01:43:14","2025-08-01 06:43:14",Delayed,First,2025-06-24,335.76
6494,287,"Lawrence James",Male,50,Malaysia,2284,Spirit,8050,ORD,BOS,"2025-08-08 04:16:19","2025-08-08 09:16:19","On Time",Business,2025-07-14,944.21
9692,287,"Lawrence James",Male,50,Malaysia,725,Southwest,9295,SFO,ATL,"2025-08-06 14:43:08","2025-08-06 16:43:08",Cancelled,First,2025-07-15,1475.87
1281,288,"Samuel Snyder",Female,66.0,Bulgaria,2482,"American Airlines",1988,ORD,MIA,"2025-07-28 21:42:51","2025-07-28 23:42:51","On Time",Economy,2025-08-08,277.02
3306,288,"Samuel Snyder",Female,66.0,Bulgaria,1167,JetBlue,6983,SEA,JFK,"2025-07-26 09:53:36","2025-07-26 13:53:36","On Time",Economy,2025-06-23,1410
5236,288,"Samuel Snyder",Female,66.0,Bulgaria,2745,"American Airlines",7678,MIA,DEN,"2025-07-27 22:43:12","2025-07-28 01:43:12","On Time",First,2025-06-30,1062.84
5910,288,"Samuel Snyder",Female,66.0,Bulgaria,2812,Frontier,7694,SFO,DEN,"2025-07-23 16:58:24","2025-07-23 21:58:24","On Time",Economy,2025-06-28,218.67
6802,288,"Samuel Snyder",Female,66.0,Bulgaria,913,United,8847,BOS,SEA,"2025-07-27 12:59:57","2025-07-27 16:59:57",Delayed,Business,2025-08-08,434.85
1416,289,"Cheryl Becker",Male,56.0,India,533,Delta,5167,ORD,LAX,"2025-07-29 15:57:26","2025-07-29 17:57:26",Cancelled,First,2025-07-17,810.62
3588,289,"Cheryl Becker",Male,56.0,India,1280,Alaska,8233,LAX,DFW,"2025-08-12 23:34:34","2025-08-13 05:34:34","On Time",Economy,2025-06-21,1112.22
6249,289,"Cheryl Becker",Male,56.0,India,252,Delta,7481,LAX,SFO,"2025-07-20 00:14:59","2025-07-20 02:14:59",Cancelled,First,2025-08-15,187.53
6709,289,"Cheryl Becker",Male,56.0,India,735,JetBlue,8708,ATL,ORD,"2025-08-06 09:43:10","2025-08-06 15:43:10","On Time",First,2025-08-10,838.94
8130,289,"Cheryl Becker",Male,56.0,India,635,JetBlue,7705,MIA,SFO,"2025-07-24 06:09:37","2025-07-24 08:09:37",Cancelled,Economy,2025-07-13,797.14
8607,289,"Cheryl Becker",Male,56.0,India,1953,JetBlue,9572,ORD,DFW,"2025-07-22 02:26:05","2025-07-22 06:26:05","On Time",Economy,2025-08-15,641.93
9855,289,"Cheryl Becker",Male,56.0,India,19,Frontier,1589,JFK,ORD,"2025-07-21 17:56:19","2025-07-21 19:56:19",Cancelled,Economy,2025-06-29,152.61
3169,290,"Devin Walters",Male,42.0,Belize,2012,Spirit,396,MIA,SEA,"2025-07-25 16:58:05","2025-07-25 18:58:05",Delayed,Business,2025-07-09,186.83
5388,290,"Devin Walters",Male,42.0,Belize,2653,"American Airlines",5122,ATL,SEA,"2025-07-29 18:02:53","2025-07-29 22:02:53","On Time",Business,2025-07-07,903.78
7981,290,"Devin Walters",Male,42.0,Belize,125,United,3238,ATL,MIA,"2025-07-25 21:37:50","2025-07-25 23:37:50",Cancelled,First,2025-07-25,478.66
1602,291,"Daniel Thompson",Male,76.0,Uganda,2189,United,7885,ORD,MIA,"2025-08-10 00:18:10","2025-08-10 06:18:10",Delayed,Business,2025-07-29,674.5
7675,291,"Daniel Thompson",Male,76.0,Uganda,375,"American Airlines",7725,DFW,ORD,"2025-08-07 22:44:48","2025-08-08 00:44:48",Cancelled,Business,2025-08-12,208.66
8613,291,"Daniel Thompson",Male,76.0,Uganda,2097,United,735,SFO,DFW,"2025-07-20 13:36:39","2025-07-20 19:36:39",Delayed,Economy,2025-06-29,848.37
9786,291,"Daniel Thompson",Male,76.0,Uganda,2974,Spirit,669,LAX,ORD,"2025-08-04 17:16:43","2025-08-04 19:16:43",Cancelled,Business,2025-07-01,696.1
3442,292,"Rebecca Davis",Male,50,Uganda,2394,"American Airlines",3807,DFW,ORD,"2025-08-12 11:55:59","2025-08-12 16:55:59","On Time",Business,2025-07-11,280.94
7111,292,"Rebecca Davis",Male,50,Uganda,473,United,5522,MIA,SFO,"2025-08-14 01:25:05","2025-08-14 06:25:05","On Time",Economy,2025-06-19,1239.92
7275,292,"Rebecca Davis",Male,50,Uganda,1460,JetBlue,8574,JFK,DFW,"2025-08-11 03:35:30","2025-08-11 05:35:30",Delayed,Business,2025-08-08,534.03
464,293,"Maria Dominguez",Male,50,"Saint Pierre and Miquelon",2578,United,6154,BOS,SEA,"2025-08-12 00:27:54","2025-08-12 02:27:54","On Time",Business,2025-08-04,1164.83
5344,293,"Maria Dominguez",Male,50,"Saint Pierre and Miquelon",8,Frontier,8885,LAX,SEA,"2025-07-31 16:30:48","2025-07-31 18:30:48",Cancelled,Business,2025-07-21,1000.56
5359,293,"Maria Dominguez",Male,50,"Saint Pierre and Miquelon",748,Spirit,7491,SFO,SEA,"2025-08-07 21:38:41","2025-08-08 01:38:41","On Time",Business,2025-07-18,531.99
7690,293,"Maria Dominguez",Male,50,"Saint Pierre and Miquelon",2229,Frontier,7163,DFW,SFO,"2025-07-31 11:04:23","2025-07-31 13:04:23",Cancelled,Economy,2025-06-22,629.1
8329,293,"Maria Dominguez",Male,50,"Saint Pierre and Miquelon",1006,Frontier,7874,JFK,ATL,"2025-07-25 20:41:38","2025-07-26 01:41:38","On Time",Economy,2025-08-09,1001.61
9415,293,"Maria Dominguez",Male,50,"Saint Pierre and Miquelon",1923,Southwest,6728,SFO,SEA,"2025-08-12 02:49:52","2025-08-12 04:49:52","On Time",First,2025-08-02,1154.95
256,294,"Donald Harmon",Other,77.0,Germany,199,Alaska,3209,LAX,MIA,"2025-08-07 09:29:36","2025-08-07 11:29:36",Cancelled,Business,2025-07-19,240.18
3675,294,"Donald Harmon",Other,77.0,Germany,898,Spirit,3139,JFK,SFO,"2025-07-30 19:41:44","2025-07-31 01:41:44","On Time",Economy,2025-06-20,921.82
1282,295,"Melissa Bush",Male,77.0,Chad,2173,Delta,1164,ATL,BOS,"2025-08-02 21:08:19","2025-08-02 23:08:19",Cancelled,First,2025-07-15,290.7
4308,295,"Melissa Bush",Male,77.0,Chad,752,Delta,7865,ORD,BOS,"2025-08-05 15:03:32","2025-08-05 18:03:32","On Time",First,2025-07-17,630.43
4566,295,"Melissa Bush",Male,77.0,Chad,620,"American Airlines",1525,SFO,BOS,"2025-08-16 05:49:14","2025-08-16 07:49:14",Cancelled,Business,2025-07-05,363.41
4596,295,"Melissa Bush",Male,77.0,Chad,452,United,5091,JFK,SEA,"2025-08-12 15:13:12","2025-08-12 17:13:12",Cancelled,Business,2025-07-25,486.44
6551,295,"Melissa Bush",Male,77.0,Chad,1361,Alaska,706,SEA,SFO,"2025-08-11 08:35:40","2025-08-11 10:35:40",Cancelled,Business,2025-08-02,129.43
3949,296,"Andrea Newman",Female,50,Mauritania,1461,Spirit,8823,SEA,DEN,"2025-07-30 20:12:49","2025-07-30 22:12:49",Delayed,First,2025-07-30,353.4
107,297,"John Farrell",Female,50,Brazil,2911,JetBlue,5947,SEA,BOS,"2025-07-21 13:52:46","2025-07-21 16:52:46","On Time",Business,2025-07-18,274.72
1318,297,"John Farrell",Female,50,Brazil,2193,United,7748,MIA,ORD,"2025-07-30 21:54:09","2025-07-30 23:54:09",Delayed,Economy,2025-07-02,345.29
3115,297,"John Farrell",Female,50,Brazil,633,Delta,2946,ATL,DFW,"2025-07-26 18:01:48","2025-07-26 20:01:48","On Time",Economy,2025-06-21,106.8
3379,298,"April Rollins",Male,50,Bolivia,1281,JetBlue,5495,BOS,SFO,"2025-07-20 20:54:37","2025-07-20 23:54:37",Delayed,Business,2025-08-05,1106.3
4404,298,"April Rollins",Male,50,Bolivia,2543,"American Airlines",5320,MIA,LAX,"2025-08-16 10:05:54","2025-08-16 12:05:54","On Time",Economy,2025-06-30,1398.88
5809,298,"April Rollins",Male,50,Bolivia,2974,Spirit,669,LAX,ORD,"2025-08-04 17:16:43","2025-08-04 19:16:43",Cancelled,Business,2025-06-19,1162.92
7098,299,"Laura Melton",Other,50,Japan,207,JetBlue,8508,BOS,LAX,"2025-08-08 03:58:35","2025-08-08 05:58:35",Cancelled,Economy,2025-07-05,1451.22
4109,301,"Mrs. Julia Porter MD",Male,23.0,Greenland,1911,Southwest,6656,ATL,LAX,"2025-07-26 07:41:18","2025-07-26 11:41:18",Delayed,First,2025-07-02,1031.74
8567,301,"Mrs. Julia Porter MD",Male,23.0,Greenland,486,Frontier,2336,ATL,SEA,"2025-07-22 23:31:36","2025-07-23 01:31:36",Cancelled,Business,2025-07-02,496.02
1223,303,"Christopher Johnson",Other,26.0,Suriname,1812,United,7648,DFW,MIA,"2025-07-20 06:32:23","2025-07-20 10:32:23",Delayed,Economy,2025-07-05,903.23
1506,303,"Christopher Johnson",Other,26.0,Suriname,2258,Spirit,6952,SFO,ATL,"2025-07-21 09:58:35","2025-07-21 11:58:35",Cancelled,First,2025-07-20,371.09
624,304,"Bobby Vang",Other,60.0,Eritrea,844,JetBlue,8072,DFW,DEN,"2025-08-06 19:16:14","2025-08-06 21:16:14",Cancelled,Business,2025-08-05,1022.6
2704,304,"Bobby Vang",Other,60.0,Eritrea,515,JetBlue,6122,DFW,ORD,"2025-08-10 03:03:13","2025-08-10 08:03:13","On Time",First,2025-08-01,521.78
8815,304,"Bobby Vang",Other,60.0,Eritrea,1398,Delta,7524,DEN,ATL,"2025-08-12 23:20:34","2025-08-13 01:20:34",Cancelled,First,2025-07-27,234.88
1077,305,"Patrick Patel",Male,50,Suriname,2750,United,1900,ATL,ORD,"2025-07-20 15:00:01","2025-07-20 21:00:01","On Time",First,2025-07-10,1321.65
1740,305,"Patrick Patel",Male,50,Suriname,1616,Southwest,151,DEN,JFK,"2025-08-16 17:05:59","2025-08-16 21:05:59","On Time",First,2025-07-23,538.67
3409,305,"Patrick Patel",Male,50,Suriname,249,JetBlue,4803,LAX,ORD,"2025-07-22 04:10:28","2025-07-22 06:10:28",Cancelled,First,2025-06-20,579.8
6384,305,"Patrick Patel",Male,50,Suriname,183,"American Airlines",745,DFW,MIA,"2025-08-04 06:55:22","2025-08-04 08:55:22",Cancelled,Business,2025-07-02,104.03
6564,305,"Patrick Patel",Male,50,Suriname,766,Frontier,9138,LAX,ATL,"2025-08-07 06:28:38","2025-08-07 12:28:38","On Time",Economy,2025-07-13,109.65
6995,305,"Patrick Patel",Male,50,Suriname,1767,United,7122,MIA,DEN,"2025-08-04 05:32:40","2025-08-04 11:32:40","On Time",Business,2025-06-19,1134.11
7364,305,"Patrick Patel",Male,50,Suriname,107,United,1976,ORD,DEN,"2025-07-31 00:03:33","2025-07-31 02:03:33",Cancelled,Economy,2025-06-19,346.32
2288,306,"Michael Camacho MD",Male,50,"French Polynesia",1072,Delta,1927,BOS,ORD,"2025-08-01 00:13:27","2025-08-01 02:13:27",Cancelled,First,2025-07-27,945.19
4814,306,"Michael Camacho MD",Male,50,"French Polynesia",1840,JetBlue,8987,SFO,BOS,"2025-08-02 05:33:24","2025-08-02 09:33:24","On Time",First,2025-08-10,522.23
5816,306,"Michael Camacho MD",Male,50,"French Polynesia",712,Spirit,9686,SEA,BOS,"2025-08-11 03:45:21","2025-08-11 05:45:21",Cancelled,First,2025-06-26,815.02
